id,url_id,user_id,event_type,timestamp,details
217,217,217,created,2025-05-12 14:57:48,"{""short_code"":""7tiMP1"",""original_url"":""https://example.com/mellow/canyon/217""}"
218,218,269,created,2025-09-11 08:29:01,"{""short_code"":""Utct6r"",""original_url"":""https://seeded.app/rapid/island/218""}"
219,219,225,created,2025-08-28 06:46:29,"{""short_code"":""XOxFeo"",""original_url"":""https://hackstack.io/calm/valley/219""}"
220,220,103,created,2025-07-15 08:58:35,"{""short_code"":""Na7yCH"",""original_url"":""https://hackstack.io/silver/beacon/220""}"
221,221,139,created,2025-07-15 03:49:30,"{""short_code"":""7xYga0"",""original_url"":""https://opswise.net/keen/river/221""}"
222,222,74,created,2025-04-15 03:32:39,"{""short_code"":""sWOz2q"",""original_url"":""https://acme.dev/rapid/window/222""}"
223,223,346,created,2025-02-05 04:52:15,"{""short_code"":""1Yf7Pj"",""original_url"":""https://hackstack.io/quiet/island/223""}"
224,224,345,created,2025-11-03 13:57:36,"{""short_code"":""ET4zTn"",""original_url"":""https://opswise.net/urban/yard/224""}"
225,225,161,created,2025-09-16 20:10:16,"{""short_code"":""6zV9WD"",""original_url"":""https://acme.dev/keen/uplink/225""}"
226,226,56,created,2025-07-11 19:09:07,"{""short_code"":""G2zJVa"",""original_url"":""https://hackstack.io/opal/journey/226""}"
227,227,99,created,2025-11-02 23:21:41,"{""short_code"":""r5VqFm"",""original_url"":""https://hackstack.io/calm/delta/227""}"
228,228,279,created,2025-04-08 19:47:41,"{""short_code"":""hoqB8l"",""original_url"":""https://acme.dev/tidy/delta/228""}"
229,229,392,created,2025-07-10 22:12:38,"{""short_code"":""Sq6SmM"",""original_url"":""https://seeded.app/ivory/anchor/229""}"
230,230,154,created,2026-01-25 17:56:46,"{""short_code"":""gryNbr"",""original_url"":""https://relay.cloud/jade/uplink/230""}"
231,231,105,created,2025-02-23 06:45:49,"{""short_code"":""xSeWgI"",""original_url"":""https://relay.cloud/ember/window/231""}"
232,232,279,created,2025-11-22 09:11:23,"{""short_code"":""6vKMRM"",""original_url"":""https://acme.dev/ember/anchor/232""}"
233,233,385,created,2025-02-23 06:31:57,"{""short_code"":""VQrkBr"",""original_url"":""https://acme.dev/dawn/uplink/233""}"
234,234,194,created,2025-04-10 06:12:58,"{""short_code"":""8Ls9zx"",""original_url"":""https://acme.dev/amber/river/234""}"
235,235,74,created,2025-08-09 10:25:48,"{""short_code"":""348XsZ"",""original_url"":""https://opswise.net/brisk/window/235""}"
236,236,320,created,2025-02-20 16:06:32,"{""short_code"":""wfYXtY"",""original_url"":""https://hackstack.io/navy/field/236""}"
237,237,241,created,2025-06-23 22:32:18,"{""short_code"":""kplHgc"",""original_url"":""https://opswise.net/lively/yard/237""}"
238,238,297,created,2025-03-08 05:43:34,"{""short_code"":""TtrA6C"",""original_url"":""https://acme.dev/calm/trail/238""}"
239,239,143,created,2025-02-28 09:50:53,"{""short_code"":""Fv4ybS"",""original_url"":""https://hackstack.io/rapid/pioneer/239""}"
240,240,288,created,2025-05-01 04:38:14,"{""short_code"":""epIGTc"",""original_url"":""https://seeded.app/clear/window/240""}"
241,241,381,created,2025-11-05 04:11:50,"{""short_code"":""B3uuKj"",""original_url"":""https://seeded.app/keen/garden/241""}"
242,242,199,created,2025-10-31 20:43:18,"{""short_code"":""cG7Bo3"",""original_url"":""https://acme.dev/calm/delta/242""}"
243,243,385,created,2026-01-22 03:57:07,"{""short_code"":""8eCzjo"",""original_url"":""https://seeded.app/young/quartz/243""}"
244,244,339,created,2025-10-23 18:34:01,"{""short_code"":""wy9C19"",""original_url"":""https://opswise.net/brisk/delta/244""}"
245,245,163,created,2025-05-24 09:56:38,"{""short_code"":""ImUVat"",""original_url"":""https://relay.cloud/clear/anchor/245""}"
246,246,363,created,2025-09-18 10:44:58,"{""short_code"":""h65ufE"",""original_url"":""https://example.com/tidy/island/246""}"
247,247,23,created,2025-07-22 22:35:58,"{""short_code"":""hB0Haw"",""original_url"":""https://relay.cloud/jade/quartz/247""}"
248,248,376,created,2025-02-24 19:20:09,"{""short_code"":""KuiSRb"",""original_url"":""https://seeded.app/young/harvest/248""}"
249,249,28,created,2025-07-15 19:06:53,"{""short_code"":""HVTILy"",""original_url"":""https://hackstack.io/navy/harvest/249""}"
250,250,310,created,2025-04-11 20:42:30,"{""short_code"":""DvrI7U"",""original_url"":""https://hackstack.io/opal/journey/250""}"
251,251,265,created,2025-09-19 16:30:47,"{""short_code"":""FonTst"",""original_url"":""https://opswise.net/forest/quartz/251""}"
252,252,275,created,2025-06-22 15:06:16,"{""short_code"":""Ouc8LQ"",""original_url"":""https://hackstack.io/navy/river/252""}"
253,253,89,created,2025-05-09 02:00:28,"{""short_code"":""wbztoR"",""original_url"":""https://relay.cloud/vivid/uplink/253""}"
254,254,366,created,2025-02-01 06:54:14,"{""short_code"":""4WYKQV"",""original_url"":""https://acme.dev/rapid/island/254""}"
255,255,384,created,2025-06-13 02:09:29,"{""short_code"":""URn7Xb"",""original_url"":""https://relay.cloud/mellow/field/255""}"
256,256,282,created,2025-12-25 16:19:08,"{""short_code"":""1pccJJ"",""original_url"":""https://hackstack.io/cobalt/trail/256""}"
257,257,207,created,2025-05-06 19:29:18,"{""short_code"":""t0EDR2"",""original_url"":""https://acme.dev/dawn/orbit/257""}"
258,258,248,created,2025-11-06 03:27:05,"{""short_code"":""JinFZl"",""original_url"":""https://seeded.app/young/delta/258""}"
259,259,276,created,2025-11-10 05:49:39,"{""short_code"":""GYg4wS"",""original_url"":""https://hackstack.io/calm/yard/259""}"
260,260,34,created,2025-02-01 19:32:39,"{""short_code"":""NI5R39"",""original_url"":""https://opswise.net/clear/island/260""}"
261,261,394,created,2026-01-19 01:38:26,"{""short_code"":""7FM6wS"",""original_url"":""https://seeded.app/lively/canyon/261""}"
262,262,121,created,2026-01-30 13:55:59,"{""short_code"":""Vg6k2Q"",""original_url"":""https://opswise.net/jade/valley/262""}"
263,263,270,created,2025-09-24 21:10:24,"{""short_code"":""JooxDA"",""original_url"":""https://opswise.net/ember/field/263""}"
264,264,67,created,2026-01-24 07:23:16,"{""short_code"":""q5nj7u"",""original_url"":""https://opswise.net/lively/beacon/264""}"
265,265,180,created,2025-08-16 10:15:06,"{""short_code"":""XCRQzG"",""original_url"":""https://seeded.app/urban/window/265""}"
266,266,133,created,2025-09-11 08:56:50,"{""short_code"":""P8baqh"",""original_url"":""https://example.com/vivid/trail/266""}"
267,267,59,created,2026-01-30 14:05:37,"{""short_code"":""OxK2U8"",""original_url"":""https://relay.cloud/ivory/field/267""}"
268,268,76,created,2025-06-10 17:37:15,"{""short_code"":""oPlrx4"",""original_url"":""https://hackstack.io/navy/network/268""}"
269,269,279,created,2025-05-25 04:17:56,"{""short_code"":""3AFW94"",""original_url"":""https://acme.dev/lively/meadow/269""}"
270,270,197,created,2025-01-17 14:39:42,"{""short_code"":""BZcUdx"",""original_url"":""https://hackstack.io/navy/network/270""}"
271,271,298,created,2025-03-19 08:43:20,"{""short_code"":""VlPCA6"",""original_url"":""https://example.com/vivid/garden/271""}"
272,272,174,created,2026-02-03 07:17:31,"{""short_code"":""ID3DtC"",""original_url"":""https://example.com/rapid/yard/272""}"
273,273,310,created,2025-07-23 06:04:39,"{""short_code"":""LdCd42"",""original_url"":""https://opswise.net/warm/zenith/273""}"
274,274,318,created,2025-07-31 15:18:05,"{""short_code"":""8O6mEK"",""original_url"":""https://hackstack.io/ember/signal/274""}"
275,275,57,created,2025-08-08 05:51:45,"{""short_code"":""GX2Asy"",""original_url"":""https://seeded.app/vivid/field/275""}"
276,276,316,created,2025-05-04 21:21:54,"{""short_code"":""VnOXdi"",""original_url"":""https://relay.cloud/lively/river/276""}"
277,277,397,created,2025-11-28 16:29:53,"{""short_code"":""ZcaDJD"",""original_url"":""https://acme.dev/vivid/lagoon/277""}"
278,278,41,created,2025-10-30 08:42:14,"{""short_code"":""axPN6R"",""original_url"":""https://acme.dev/proud/river/278""}"
279,279,396,created,2025-02-19 21:56:27,"{""short_code"":""8f5VF0"",""original_url"":""https://opswise.net/lively/kernel/279""}"
280,280,397,created,2025-07-28 07:21:15,"{""short_code"":""HcXpQd"",""original_url"":""https://relay.cloud/proud/anchor/280""}"
281,281,311,created,2025-07-01 01:29:22,"{""short_code"":""1cs5GM"",""original_url"":""https://example.com/ember/beacon/281""}"
282,282,287,created,2025-04-06 17:55:47,"{""short_code"":""dgg6jt"",""original_url"":""https://seeded.app/young/window/282""}"
283,283,287,created,2025-12-14 18:25:06,"{""short_code"":""aklikM"",""original_url"":""https://acme.dev/silver/beacon/283""}"
284,284,180,created,2025-12-19 17:10:45,"{""short_code"":""gAc3OR"",""original_url"":""https://seeded.app/lively/harvest/284""}"
285,285,238,created,2025-04-11 16:04:51,"{""short_code"":""XEQw8D"",""original_url"":""https://acme.dev/calm/orbit/285""}"
286,286,149,created,2025-06-24 06:42:18,"{""short_code"":""Nzt5sn"",""original_url"":""https://example.com/gold/orbit/286""}"
287,287,354,created,2025-02-25 03:22:10,"{""short_code"":""53sWhs"",""original_url"":""https://hackstack.io/cobalt/zenith/287""}"
288,288,119,created,2025-06-04 13:46:18,"{""short_code"":""1asWpu"",""original_url"":""https://relay.cloud/quiet/network/288""}"
289,289,215,created,2025-11-17 09:13:43,"{""short_code"":""4U84iA"",""original_url"":""https://relay.cloud/harbor/canyon/289""}"
290,290,85,created,2025-03-25 12:17:55,"{""short_code"":""wLoiP0"",""original_url"":""https://relay.cloud/calm/zenith/290""}"
291,291,55,created,2025-04-11 07:04:14,"{""short_code"":""n5xdvz"",""original_url"":""https://opswise.net/quiet/trail/291""}"
292,292,315,created,2025-08-14 15:40:40,"{""short_code"":""0bLbbo"",""original_url"":""https://relay.cloud/gold/network/292""}"
293,293,207,created,2025-11-08 02:03:54,"{""short_code"":""wWmOuS"",""original_url"":""https://example.com/keen/valley/293""}"
294,294,252,created,2026-01-21 09:08:41,"{""short_code"":""58i9fG"",""original_url"":""https://hackstack.io/proud/kernel/294""}"
295,295,272,created,2025-11-21 22:46:54,"{""short_code"":""9PCruY"",""original_url"":""https://relay.cloud/vivid/engine/295""}"
296,296,254,created,2025-11-14 08:30:08,"{""short_code"":""cG1aQ6"",""original_url"":""https://seeded.app/keen/valley/296""}"
297,297,356,created,2025-06-18 10:49:35,"{""short_code"":""dbmozS"",""original_url"":""https://relay.cloud/forest/engine/297""}"
298,298,252,created,2025-10-05 21:08:23,"{""short_code"":""rmhdq1"",""original_url"":""https://seeded.app/proud/anchor/298""}"
299,299,148,created,2025-09-03 20:13:00,"{""short_code"":""f0afIs"",""original_url"":""https://example.com/rapid/anchor/299""}"
300,300,395,created,2026-01-27 13:02:41,"{""short_code"":""d9bpKx"",""original_url"":""https://opswise.net/mellow/zenith/300""}"
301,301,106,created,2025-09-20 14:25:29,"{""short_code"":""PH2ghy"",""original_url"":""https://seeded.app/tidy/signal/301""}"
302,302,336,created,2025-08-20 14:07:21,"{""short_code"":""8RVnas"",""original_url"":""https://opswise.net/young/pioneer/302""}"
303,303,311,created,2025-07-01 02:02:58,"{""short_code"":""j8JVve"",""original_url"":""https://example.com/vivid/meadow/303""}"
304,304,234,created,2025-12-15 18:49:43,"{""short_code"":""dpEZus"",""original_url"":""https://acme.dev/navy/delta/304""}"
305,305,363,created,2025-10-24 16:05:42,"{""short_code"":""SNgZzw"",""original_url"":""https://seeded.app/harbor/field/305""}"
306,306,154,created,2026-01-31 14:25:24,"{""short_code"":""KcZBHd"",""original_url"":""https://relay.cloud/keen/network/306""}"
307,307,197,created,2025-10-11 04:07:15,"{""short_code"":""PytwEV"",""original_url"":""https://seeded.app/urban/harvest/307""}"
308,308,227,created,2025-01-02 01:04:22,"{""short_code"":""dqPsPz"",""original_url"":""https://acme.dev/clear/yard/308""}"
309,309,393,created,2025-05-01 17:33:28,"{""short_code"":""sTxvQ1"",""original_url"":""https://seeded.app/rapid/orbit/309""}"
310,310,373,created,2025-06-03 13:00:53,"{""short_code"":""tvdZQe"",""original_url"":""https://acme.dev/clear/garden/310""}"
311,311,345,created,2025-04-17 10:37:31,"{""short_code"":""GDjpuj"",""original_url"":""https://example.com/urban/anchor/311""}"
312,312,385,created,2025-02-17 21:19:16,"{""short_code"":""1G9xPe"",""original_url"":""https://hackstack.io/cobalt/beacon/312""}"
313,313,95,created,2026-02-07 15:27:51,"{""short_code"":""c6bT34"",""original_url"":""https://seeded.app/dawn/uplink/313""}"
314,314,263,created,2025-01-30 11:20:28,"{""short_code"":""dPAcYy"",""original_url"":""https://hackstack.io/urban/pioneer/314""}"
315,315,102,created,2026-01-22 01:47:35,"{""short_code"":""uh5mTM"",""original_url"":""https://seeded.app/warm/journey/315""}"
316,316,315,created,2025-10-22 06:52:51,"{""short_code"":""U9KjjW"",""original_url"":""https://relay.cloud/cobalt/canyon/316""}"
317,317,367,created,2025-06-07 05:38:35,"{""short_code"":""8IJ30V"",""original_url"":""https://hackstack.io/keen/uplink/317""}"
318,318,387,created,2026-01-03 04:28:51,"{""short_code"":""7bCAry"",""original_url"":""https://seeded.app/young/harvest/318""}"
319,319,263,created,2025-04-03 06:44:22,"{""short_code"":""4Z1wsZ"",""original_url"":""https://seeded.app/lively/trail/319""}"
320,320,53,created,2025-06-17 17:14:45,"{""short_code"":""yRcKKh"",""original_url"":""https://example.com/calm/kernel/320""}"
321,321,317,created,2026-02-16 05:02:20,"{""short_code"":""kFZH1w"",""original_url"":""https://relay.cloud/silver/anchor/321""}"
322,322,238,created,2025-12-21 08:39:21,"{""short_code"":""wZX7Lo"",""original_url"":""https://relay.cloud/dawn/valley/322""}"
323,323,274,created,2025-08-27 13:36:16,"{""short_code"":""WEssZh"",""original_url"":""https://seeded.app/cobalt/uplink/323""}"
324,324,306,created,2025-10-16 14:33:38,"{""short_code"":""kGVoMn"",""original_url"":""https://relay.cloud/forest/window/324""}"
325,325,16,created,2025-11-03 19:53:22,"{""short_code"":""trySRt"",""original_url"":""https://opswise.net/forest/harvest/325""}"
326,326,377,created,2025-09-20 12:22:49,"{""short_code"":""bmG4DF"",""original_url"":""https://acme.dev/dawn/yard/326""}"
327,327,303,created,2026-01-18 09:24:58,"{""short_code"":""7R7nGV"",""original_url"":""https://hackstack.io/quiet/canyon/327""}"
328,328,362,created,2025-09-18 08:05:23,"{""short_code"":""2CHCM4"",""original_url"":""https://seeded.app/quiet/beacon/328""}"
329,329,23,created,2025-11-13 09:30:48,"{""short_code"":""KsfTUJ"",""original_url"":""https://relay.cloud/silver/beacon/329""}"
330,330,113,created,2025-04-30 20:07:45,"{""short_code"":""XgwOtu"",""original_url"":""https://example.com/calm/delta/330""}"
331,331,237,created,2025-03-23 16:19:43,"{""short_code"":""TKe0s8"",""original_url"":""https://seeded.app/young/zenith/331""}"
332,332,64,created,2025-10-15 13:15:55,"{""short_code"":""P0vpW5"",""original_url"":""https://seeded.app/tidy/window/332""}"
333,333,92,created,2025-05-02 14:16:19,"{""short_code"":""wv7MvT"",""original_url"":""https://seeded.app/harbor/meadow/333""}"
334,334,360,created,2025-04-04 08:07:03,"{""short_code"":""KBUFVa"",""original_url"":""https://hackstack.io/rapid/orbit/334""}"
335,335,63,created,2025-08-17 10:36:43,"{""short_code"":""Ir6voA"",""original_url"":""https://opswise.net/gold/orbit/335""}"
336,336,98,created,2025-01-23 18:22:14,"{""short_code"":""LqJYgr"",""original_url"":""https://seeded.app/navy/uplink/336""}"
337,337,254,created,2025-08-14 19:18:20,"{""short_code"":""TdkJVM"",""original_url"":""https://hackstack.io/rapid/window/337""}"
338,338,313,created,2025-12-15 09:37:20,"{""short_code"":""3uaMK5"",""original_url"":""https://seeded.app/gold/island/338""}"
339,339,135,created,2025-04-06 10:52:42,"{""short_code"":""oGbdyq"",""original_url"":""https://relay.cloud/harbor/pioneer/339""}"
340,340,131,created,2025-03-14 05:56:37,"{""short_code"":""OTFEHS"",""original_url"":""https://relay.cloud/young/river/340""}"
341,341,393,created,2025-12-27 18:36:25,"{""short_code"":""zHgWOk"",""original_url"":""https://relay.cloud/harbor/orbit/341""}"
342,342,157,created,2025-09-23 03:21:20,"{""short_code"":""kPI2v3"",""original_url"":""https://acme.dev/urban/garden/342""}"
343,343,93,created,2025-12-12 16:31:41,"{""short_code"":""DV1vER"",""original_url"":""https://acme.dev/brisk/field/343""}"
344,344,211,created,2025-10-13 05:10:21,"{""short_code"":""4iRFPm"",""original_url"":""https://acme.dev/urban/island/344""}"
345,345,41,created,2025-11-14 19:09:31,"{""short_code"":""7uYW3J"",""original_url"":""https://example.com/ember/yard/345""}"
346,346,145,created,2025-05-17 05:28:58,"{""short_code"":""FQVjTe"",""original_url"":""https://example.com/tidy/window/346""}"
347,347,151,created,2025-03-18 01:57:26,"{""short_code"":""5SI4v5"",""original_url"":""https://acme.dev/jade/delta/347""}"
348,348,25,created,2025-08-28 16:41:22,"{""short_code"":""LoRkN8"",""original_url"":""https://relay.cloud/jade/island/348""}"
349,349,340,created,2025-06-14 09:12:19,"{""short_code"":""w2iEoJ"",""original_url"":""https://example.com/forest/orbit/349""}"
350,350,282,created,2025-07-17 11:33:50,"{""short_code"":""d6btVN"",""original_url"":""https://relay.cloud/gold/harvest/350""}"
351,351,398,created,2025-09-07 19:08:12,"{""short_code"":""JmrqqT"",""original_url"":""https://relay.cloud/lively/signal/351""}"
352,352,394,created,2025-09-27 16:29:17,"{""short_code"":""SDQBDx"",""original_url"":""https://relay.cloud/proud/engine/352""}"
353,353,87,created,2025-05-23 01:15:41,"{""short_code"":""k4Ww8m"",""original_url"":""https://relay.cloud/forest/island/353""}"
354,354,343,created,2025-06-28 04:54:49,"{""short_code"":""DPq98r"",""original_url"":""https://seeded.app/harbor/harvest/354""}"
355,355,229,created,2025-01-17 12:06:24,"{""short_code"":""r6S9RT"",""original_url"":""https://seeded.app/opal/beacon/355""}"
356,356,325,created,2025-10-16 22:07:14,"{""short_code"":""ztEAo5"",""original_url"":""https://seeded.app/opal/garden/356""}"
357,357,264,created,2025-06-15 11:41:32,"{""short_code"":""yI2JTE"",""original_url"":""https://example.com/mellow/uplink/357""}"
